  Route  1 [type8]: [1, 200, 185, 57, 38, 177, 167, 199, 1]
  Route  2 [type4]: [1, 69, 68, 63, 152, 73, 1]
  Route  3 [type7]: [1, 127, 3, 139, 182, 101, 169, 17, 1]
  Route  4 [type8]: [1, 98, 148, 131, 196, 55, 116, 157, 1]
  Route  5 [type6]: [1, 26, 115, 44, 147, 123, 144, 1]
  Route  6 [type6]: [1, 80, 163, 12, 180, 186, 179, 1]
  Route  7 [type2]: [1, 93, 27, 56, 18, 15, 146, 168, 187, 1]
  Route  8 [type6]: [1, 197, 173, 50, 62, 103, 120, 170, 1]
  Route  9 [type7]: [1, 46, 64, 29, 85, 59, 13, 1]
  Route 10 [type3]: [1, 75, 6, 49, 114, 33, 1]
  Route 11 [type3]: [1, 19, 79, 155, 122, 126, 41, 1]
  Route 12 [type8]: [1, 78, 71, 189, 164, 47, 58, 195, 1]
  Route 13 [type7]: [1, 4, 94, 129, 14, 9, 42, 36, 1]
  Route 14 [type4]: [1, 136, 156, 117, 96, 52, 1]
  Route 15 [type7]: [1, 105, 25, 154, 174, 184, 51, 106, 1]
  Route 16 [type5]: [1, 181, 95, 121, 74, 99, 84, 1]
  Route 17 [type1]: [1, 151, 130, 110, 5, 77, 1]
  Route 18 [type3]: [1, 28, 86, 89, 107, 66, 143, 1]
  Route 19 [type0]: [1, 112, 191, 159, 137, 1]
  Route 20 [type4]: [1, 97, 198, 138, 142, 48, 1]
  Route 21 [type5]: [1, 108, 193, 149, 176, 128, 1]
  Route 22 [type8]: [1, 102, 83, 153, 133, 192, 160, 1]
  Route 23 [type0]: [1, 32, 21, 11, 1]
  Route 24 [type2]: [1, 162, 72, 16, 34, 92, 1]
  Route 25 [type0]: [1, 165, 22, 65, 1]
  Route 26 [type2]: [1, 100, 158, 134, 82, 1]
  Route 27 [type1]: [1, 125, 37, 61, 1]
  Route 28 [type1]: [1, 60, 30, 119, 1]
  Route 29 [type0]: [1, 178, 35, 190, 23, 1]
  Route 30 [type2]: [1, 171, 70, 166, 109, 1]
  Route 31 [type1]: [1, 172, 118, 7, 76, 1]
  Route 32 [type2]: [1, 81, 87, 140, 111, 1]
  Route 33 [type5]: [1, 45, 2, 91, 161, 145, 1]
  Route 34 [type6]: [1, 141, 8, 39, 90, 104, 43, 1]
  Route 35 [type4]: [1, 132, 20, 31, 150, 67, 1]
  Route 36 [type5]: [1, 54, 124, 183, 40, 194, 88, 135, 188, 53, 1]
